-5	-5	0.497515668933703
-5	-4.9375	0.541522981665341
-5	-4.875	0.58493079564381
-5	-4.8125	0.62741078030426
-5	-4.75	0.668652530441374
-5	-4.6875	0.708365779487729
-5	-4.625	0.746282313049719
-5	-4.5625	0.782157575308469
-5	-4.5	0.815771964852864
-5	-4.4375	0.846931820323896
-5	-4.375	0.875470099870712
-5	-4.3125	0.901246761811136
-5	-4.25	0.924148857019477
-5	-4.1875	0.944090346404374
-5	-4.125	0.96101165936651
-5	-4.0625	0.974879011323221
-5	-4	0.985683500242555
-5	-3.9375	0.993440003636983
-5	-3.875	0.998185898625346
-5	-3.8125	0.999979628484659
-5	-3.75	0.99889913958929
-5	-3.6875	0.995040212786383
-5	-3.625	0.988514713099661
-5	-3.5625	0.979448781208641
-5	-3.5	0.967980989439579
-5	-3.4375	0.954260484053261
-5	-3.375	0.938445134450067
-5	-3.3125	0.920699708563075
-5	-3.25	0.90119409220461
-5	-3.1875	0.880101568500446
-5	-3.125	0.8575971718185
-5	-3.0625	0.833856128804561
-5	-3	0.8090523973048
-5	-2.9375	0.783357312110488
-5	-2.875	0.756938344630094
-5	-2.8125	0.729957981801368
-5	-2.75	0.702572727822591
-5	-2.6875	0.674932230627243
-5	-2.625	0.647178533466547
-5	-2.5625	0.619445450514112
-5	-2.5	0.591858064077734
-5	-2.4375	0.564532339804577
-5	-2.375	0.537574855203911
-5	-2.3125	0.511082635890423
-5	-2.25	0.485143093172641
-5	-2.1875	0.459834055974649
-5	-2.125	0.435223889582582
-5	-2.0625	0.411371693345908
-5	-2	0.388327569231191
-5	-1.9375	0.366132953015515
-5	-1.875	0.344820999909081
-5	-1.8125	0.324417016502335
-5	-1.75	0.304938931131467
-5	-1.6875	0.286397795036701
-5	-1.625	0.268798307038788
-5	-1.5625	0.25213935486927
-5	-1.5	0.236414566748032
-5	-1.4375	0.221612867296132
-5	-1.375	0.207719032392314
-5	-1.3125	0.194714238117542
-5	-1.25	0.182576599473982
-5	-1.1875	0.171281695104
-5	-1.125	0.160803074763077
-5	-1.0625	0.151112746810792
-5	-1	0.142181643469891
-5	-0.9375	0.133980062059634
-5	-0.875	0.126478080831583
-5	-0.8125	0.119645948420288
-5	-0.75	0.113454446265252
-5	-0.6875	0.107875223662395
-5	-0.625	0.102881105361914
-5	-0.5625	0.0984463718448981
-5	-0.5	0.0945470125836664
-5	-0.4375	0.0911609527218251
